vendor_number,VendorName,brand,TotalSalesDollars,TotalSalesQuantity,TotalSalesPrice,TotalExciseTax,TotalPurchaseDollars,TotalPurchaseQuantity,VendorPurchasePrice,ActualProductPrice,TotalFreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
3960,DIAGEO NORTH AMERICA INC,8438,1796.8500000000074,1815.0,555.3900000000036,94.10999999999903,378.71999999999997,526,0.72,0.72,257032.07000000007,1418.1300000000074,78.92311545204116,3.450570342205323,4.74453422053234
3960,DIAGEO NORTH AMERICA INC,8467,980.1000000000025,990.0,221.76000000000056,51.5099999999998,251.11999999999998,344,0.73,0.73,257032.07000000007,728.9800000000025,74.37812468115504,2.877906976744186,3.9029149410640436
3960,DIAGEO NORTH AMERICA INC,8495,454.41000000000093,459.0,134.63999999999976,23.880000000000063,111.47,157,0.71,0.71,257032.07000000007,342.94000000000096,75.46928984837487,2.9235668789808917,4.076522831255055
3960,DIAGEO NORTH AMERICA INC,8606,10359.359999999837,10464.0,1716.6600000000142,547.8200000000048,5215.119999999996,7144,0.73,0.73,257032.07000000007,5144.239999999841,49.657893923948215,1.4647256438969765,1.9864087499424452
3960,DIAGEO NORTH AMERICA INC,8676,16872.749999999975,225.0,11098.519999999975,177.29999999999995,10628.15,197,53.95,53.95,257032.07000000007,6244.599999999975,37.00997169993027,1.1421319796954315,1.5875528666795233
3960,DIAGEO NORTH AMERICA INC,8729,5.9399999999999995,6.0,2.9699999999999998,0.31,2.96,4,0.74,0.74,257032.07000000007,2.9799999999999995,50.16835016835016,1.5,2.0067567567567566
3960,DIAGEO NORTH AMERICA INC,8801,346.50000000000034,350.0,121.76999999999974,18.09000000000004,84.24,108,0.78,0.78,257032.07000000007,262.26000000000033,75.6883116883117,3.240740740740741,4.113247863247867
4380,CHARLES JACQUIN ET CIE INC,5185,29068.94000000045,1506.0,21967.600000000253,2768.560000000017,27452.189999999977,1879,14.61,14.61,1675.3900000000008,1616.750000000473,5.56177831045937,0.8014901543374136,1.0588932977660608
4425,MARTIGNETTI COMPANIES,82,3749.8999999999996,10.0,1499.96,1.1300000000000001,2235.06,9,248.34,248.34,144929.24,1514.8399999999997,40.396810581615505,1.1111111111111112,1.6777625656581925
4425,MARTIGNETTI COMPANIES,317,63.98,2.0,63.98,1.58,48.46,2,24.23,24.23,144929.24,15.519999999999996,24.257580493904342,1.0,1.3202641353693767
4425,MARTIGNETTI COMPANIES,338,587.2500000000001,25.0,399.3300000000001,19.689999999999998,163.89000000000001,9,18.21,18.21,144929.24,423.3600000000001,72.09195402298852,2.7777777777777777,3.583196046128501
4425,MARTIGNETTI COMPANIES,427,206.76999999999998,23.0,80.91,18.12,195.16,28,6.97,6.97,144929.24,11.609999999999985,5.614934468249739,0.8214285714285714,1.059489649518344
4425,MARTIGNETTI COMPANIES,1262,1055.5200000000002,48.0,527.7600000000001,37.83999999999998,201.48,12,16.79,16.79,144929.24,854.0400000000002,80.91177808094588,4.0,5.238832638475285
4425,MARTIGNETTI COMPANIES,1267,1169.6100000000001,39.0,839.7200000000001,30.779999999999976,591.03,27,21.89,21.89,144929.24,578.5800000000002,49.467771308384854,1.4444444444444444,1.9789350794375924
4425,MARTIGNETTI COMPANIES,1997,1541.64,36.0,1283.7,28.409999999999986,402.09000000000003,13,30.93,30.93,144929.24,1139.5500000000002,73.91803533898965,2.769230769230769,3.8340669999253896
4425,MARTIGNETTI COMPANIES,2103,7928.729999999958,427.0,6093.779999999954,336.7599999999998,5710.899999999998,382,14.95,14.95,144929.24,2217.82999999996,27.97207118920649,1.117801047120419,1.388350347580935
4425,MARTIGNETTI COMPANIES,2262,7969.209999999975,279.0,5042.249999999977,219.93999999999966,2374.4,112,21.2,21.2,144929.24,5594.809999999974,70.20532775519771,2.4910714285714284,3.3563047506738437
4425,MARTIGNETTI COMPANIES,2717,8139.629999999982,137.0,6950.829999999983,108.10000000000022,4251.239999999999,98,43.38,43.38,144929.24,3888.389999999983,47.771090332115726,1.3979591836734695,1.9146484319868988
4425,MARTIGNETTI COMPANIES,2743,3279.589999999997,41.0,2159.7299999999996,32.33999999999998,562.41,9,62.49,62.49,144929.24,2717.179999999997,82.85121005979404,4.555555555555555,5.831315232659443
4425,MARTIGNETTI COMPANIES,2747,7359.539999999995,46.0,4479.719999999997,36.259999999999984,1476.84,12,123.07,123.07,144929.24,5882.699999999995,79.93298494199365,3.8333333333333335,4.983302185747945
4425,MARTIGNETTI COMPANIES,2750,1203.72,28.0,1203.72,22.119999999999987,33.33,1,33.33,33.33,144929.24,1170.39,97.23108364071379,28.0,36.11521152115212
4425,MARTIGNETTI COMPANIES,2776,2603.38,62.0,1511.64,48.85999999999998,355.3,11,32.3,32.3,144929.24,2248.08,86.35235732009924,5.636363636363637,7.327272727272727
4425,MARTIGNETTI COMPANIES,2815,10358.149999999974,185.0,7558.649999999979,145.9100000000001,10020.79,247,40.57,40.57,144929.24,337.3599999999733,3.2569522549873686,0.7489878542510121,1.033666008368599
4425,MARTIGNETTI COMPANIES,2855,3748.749999999995,125.0,2519.159999999997,98.62000000000003,647.4,30,21.58,21.58,144929.24,3101.349999999995,82.73024341447146,4.166666666666667,5.790469570590045
4425,MARTIGNETTI COMPANIES,2879,29066.71000000036,929.0,24070.310000000285,732.799999999998,20544.25000000001,925,22.21,22.21,144929.24,8522.460000000348,29.320346196732423,1.0043243243243243,1.4148343210387502
4425,MARTIGNETTI COMPANIES,2913,475.83000000000004,17.0,279.90000000000003,13.399999999999995,159.92000000000002,8,19.99,19.99,144929.24,315.91,66.39135825820146,2.125,2.975425212606303
4425,MARTIGNETTI COMPANIES,2929,1949.2500000000005,75.0,1065.5900000000001,59.10999999999997,683.9,35,19.54,19.54,144929.24,1265.3500000000004,64.91471078619982,2.142857142857143,2.8501973972803047
4425,MARTIGNETTI COMPANIES,2939,614.5900000000001,41.0,419.72000000000014,32.29999999999999,138.36,12,11.53,11.53,144929.24,476.23000000000013,77.48743064482014,3.4166666666666665,4.4419629950852855
4425,MARTIGNETTI COMPANIES,3294,6230.789999999961,421.0,4352.089999999966,331.8100000000007,2141.9399999999987,174,12.31,12.31,144929.24,4088.849999999962,65.62329977418574,2.4195402298850577,2.908947029328536
4425,MARTIGNETTI COMPANIES,3742,531.8100000000001,19.0,503.8200000000001,14.999999999999993,173.6,8,21.7,21.7,144929.24,358.21000000000004,67.356762753615,2.375,3.0634216589861754
4425,MARTIGNETTI COMPANIES,3777,307.89000000000004,11.0,279.90000000000003,8.68,43.4,2,21.7,21.7,144929.24,264.49000000000007,85.9040566436065,5.5,7.094239631336407
4425,MARTIGNETTI COMPANIES,3995,479.88,12.0,39.99,9.45,352.8,12,29.4,29.4,144929.24,127.07999999999998,26.481620405101275,1.0,1.360204081632653
4425,MARTIGNETTI COMPANIES,4190,8943.599999999968,440.0,4544.849999999972,346.75000000000085,5348.48,274,19.52,19.52,144929.24,3595.119999999968,40.197683259537335,1.6058394160583942,1.672176020102902
4425,MARTIGNETTI COMPANIES,4230,7060.569999999976,243.0,4597.419999999981,191.5799999999998,3421.4400000000005,132,25.92,25.92,144929.24,3639.1299999999756,51.541589418417885,1.8409090909090908,2.0636252572016387
4425,MARTIGNETTI COMPANIES,4353,7903.419999999974,258.0,5504.219999999975,203.38999999999953,2519.2,94,26.8,26.8,144929.24,5384.219999999974,68.12519137284862,2.74468085106383,3.137273737694496
4425,MARTIGNETTI COMPANIES,4556,1274.1500000000005,85.0,974.3500000000005,67.05999999999996,199.07,17,11.71,11.71,144929.24,1075.0800000000006,84.37625083388926,5.0,6.400512382578995
4425,MARTIGNETTI COMPANIES,4627,4399.119999999994,88.0,2449.5099999999984,69.35000000000001,1530.06,42,36.43,36.43,144929.24,2869.0599999999945,65.21895288148535,2.0952380952380953,2.8751290799053595
4425,MARTIGNETTI COMPANIES,5065,3959.9699999999884,203.0,3188.3599999999883,160.07999999999996,1678.74,147,11.42,11.42,144929.24,2281.2299999999886,57.607254600413526,1.380952380952381,2.358894170627964
4425,MARTIGNETTI COMPANIES,5911,592.7700000000001,23.0,442.8300000000001,18.119999999999994,267.12,14,19.08,19.08,144929.24,325.6500000000001,54.9369907383977,1.6428571428571428,2.2191150044923633
4425,MARTIGNETTI COMPANIES,6280,5866.239999999973,476.0,3286.3299999999795,52.92999999999992,5491.330000000003,797,6.89,6.89,144929.24,374.90999999997075,6.3909761619022145,0.5972396486825596,1.068273077742545
4425,MARTIGNETTI COMPANIES,6366,1333.3900000000003,61.0,827.6200000000002,6.760000000000006,161.04,12,13.42,13.42,144929.24,1172.3500000000004,87.92251329318505,5.083333333333333,8.27986835568803
4425,MARTIGNETTI COMPANIES,6526,82493.63000000086,10237.0,19761.63000000023,1147.8900000000076,57380.630000000376,10847,5.29,5.29,144929.24,25113.000000000487,30.442350518458483,0.9437632525122154,1.437656400774971
4425,MARTIGNETTI COMPANIES,6595,290392.4999999967,37150.0,59502.209999996085,4168.979999999904,283082.2400000021,63188,4.48,4.48,144929.24,7310.259999994596,2.51737217730991,0.5879280876115718,1.0258238030050721
4425,MARTIGNETTI COMPANIES,6946,23343.660000000193,2534.0,12529.439999999751,282.1500000000059,21229.279999999897,4432,4.79,4.79,144929.24,2114.3800000002957,9.057619927638932,0.5717509025270758,1.0995973485676531
4425,MARTIGNETTI COMPANIES,6983,207022.9600000002,12704.0,68795.24999999854,1420.9599999999907,194973.51999999952,23576,8.27,8.27,144929.24,12049.440000000672,5.820339927513673,0.5388530709195792,1.0618003921763361
4425,MARTIGNETTI COMPANIES,6987,7108.989999999944,701.0,3908.1599999999626,77.87999999999985,6230.999999999995,930,6.7,6.7,144929.24,877.9899999999489,12.35041827319993,0.7537634408602151,1.1409067565398732
4425,MARTIGNETTI COMPANIES,7872,22225.060000000045,494.0,14486.77999999994,54.70999999999986,15121.5,593,25.5,25.5,144929.24,7103.560000000045,31.96193846045874,0.8330522765598651,1.4697655655854276
4425,MARTIGNETTI COMPANIES,8282,258.39000000000016,261.0,87.11999999999992,13.52000000000002,59.64,84,0.71,0.71,144929.24,198.75000000000017,76.91861140137004,3.107142857142857,4.332494969818916
4425,MARTIGNETTI COMPANIES,8443,12858.389999999912,711.0,9099.069999999916,560.6100000000024,11951.099999999995,813,14.7,14.7,144929.24,907.2899999999172,7.056015566489454,0.8745387453874539,1.0759168612094214
4425,MARTIGNETTI COMPANIES,8929,23815.24000000007,1876.0,11090.289999999846,208.94000000000204,15317.800000000036,2641,5.8,5.8,144929.24,8497.440000000035,35.68068178191784,0.7103369935630442,1.5547428481896888
4425,MARTIGNETTI COMPANIES,10370,441.83,17.0,129.95,1.9000000000000001,203.88,12,16.99,16.99,144929.24,237.95,53.85555530407623,1.4166666666666667,2.167108102805572
4425,MARTIGNETTI COMPANIES,10400,1920.66,34.0,1757.69,3.7399999999999993,757.05,21,36.05,36.05,144929.24,1163.6100000000001,60.58386179750711,1.619047619047619,2.5370319001386967
4425,MARTIGNETTI COMPANIES,10591,2507.139999999998,86.0,1415.5100000000002,9.549999999999999,1191.04,64,18.61,18.61,144929.24,1316.099999999998,52.49407691632694,1.34375,2.10500067168189
4425,MARTIGNETTI COMPANIES,10972,4047.7499999999905,225.0,1367.2400000000005,25.129999999999967,1893.3599999999997,161,11.76,11.76,144929.24,2154.389999999991,53.22438391699082,1.3975155279503106,2.137866015971601
4425,MARTIGNETTI COMPANIES,11164,1599.8,20.0,639.92,2.2300000000000004,1377.2199999999998,26,52.97,52.97,144929.24,222.58000000000015,13.912989123640465,0.7692307692307693,1.161615428181409
4425,MARTIGNETTI COMPANIES,11187,2815.499999999999,50.0,1693.7,5.5600000000000005,979.16,26,37.66,37.66,144929.24,1836.3399999999992,65.22251820280589,1.9230769230769231,2.8754238326729027
4425,MARTIGNETTI COMPANIES,11216,71.94,6.0,11.99,0.68,48.96,6,8.16,8.16,144929.24,22.979999999999997,31.943286071726433,1.0,1.469362745098039
4425,MARTIGNETTI COMPANIES,11249,5667.219999999983,278.0,3214.399999999989,30.85999999999995,5316.159999999999,449,11.84,11.84,144929.24,351.05999999998403,6.1945715888916455,0.6191536748329621,1.0660363871666738
4425,MARTIGNETTI COMPANIES,11397,2722.8499999999926,215.0,1649.690000000001,23.86999999999996,2372.6899999999996,289,8.21,8.21,144929.24,350.15999999999303,12.860054722074077,0.7439446366782007,1.1475793297902352
4425,MARTIGNETTI COMPANIES,11437,5996.249999999969,375.0,3997.4999999999745,41.52999999999991,633.0699999999999,59,10.73,10.73,144929.24,5363.179999999969,89.44223473003956,6.3559322033898304,9.471701391631209
4425,MARTIGNETTI COMPANIES,11774,2699.88,12.0,1124.95,1.34,2516.34,17,148.02,148.02,144929.24,183.53999999999996,6.798079914662872,0.7058823529411765,1.0729392689382198
4425,MARTIGNETTI COMPANIES,11775,3149.86,14.0,1124.95,1.56,2849.8100000000004,19,149.99,149.99,144929.24,300.0499999999997,9.525820195183268,0.7368421052631579,1.1052877209357816
4425,MARTIGNETTI COMPANIES,11888,28103.68000000033,2232.0,16088.249999999765,247.76000000000536,24773.700000000084,3290,7.53,7.53,144929.24,3329.980000000247,11.84891088996248,0.678419452887538,1.1344159330257586
4425,MARTIGNETTI COMPANIES,11891,17762.239999999998,276.0,3364.4699999999957,30.929999999999986,13349.27999999999,336,39.73,39.73,144929.24,4412.960000000008,24.84461419280456,0.8214285714285714,1.330576630350102
4425,MARTIGNETTI COMPANIES,11918,374.96999999999997,3.0,374.96999999999997,0.33,171.22,2,85.61,85.61,144929.24,203.74999999999997,54.33768034776115,1.5,2.189989487209438
4425,MARTIGNETTI COMPANIES,12076,959.88,12.0,639.92,1.3300000000000003,906.61,17,53.33,53.33,144929.24,53.26999999999998,5.549652039838311,0.7058823529411765,1.0587573488048885
4425,MARTIGNETTI COMPANIES,12097,1439.2800000000002,72.0,119.93999999999998,8.1,966.2399999999999,72,13.42,13.42,144929.24,473.0400000000003,32.86643321660832,1.0,1.4895678092399407
4425,MARTIGNETTI COMPANIES,12113,17817.699999999877,2230.0,7087.129999999865,249.0000000000023,12992.239999999993,2456,5.29,5.29,144929.24,4825.4599999998845,27.08239559539064,0.9079804560260586,1.3714109345270629
4425,MARTIGNETTI COMPANIES,12139,4619.79,21.0,3079.8599999999997,4.6899999999999995,1346.85,9,149.65,149.65,144929.24,3272.94,70.84607741910347,2.3333333333333335,3.430070163715336
4425,MARTIGNETTI COMPANIES,12149,2411.3299999999986,67.0,1475.5900000000001,7.440000000000002,23.99,1,23.99,23.99,144929.24,2387.339999999999,99.00511336067648,67.0,100.51396415172984
4425,MARTIGNETTI COMPANIES,12165,3732.4799999999946,152.0,1830.2500000000005,16.88999999999999,1953.9,130,15.03,15.03,144929.24,1778.5799999999945,47.651427469135726,1.1692307692307693,1.9102717641639768
4425,MARTIGNETTI COMPANIES,12199,824.85,15.0,439.92,1.6700000000000004,327.78000000000003,9,36.42,36.42,144929.24,497.07,60.261865793780686,1.6666666666666667,2.516474464579901
4425,MARTIGNETTI COMPANIES,12204,1293.8400000000006,216.0,257.57000000000016,24.219999999999995,1278.3600000000001,318,4.02,4.02,144929.24,15.480000000000473,1.196438508625523,0.6792452830188679,1.0121092649957761
4425,MARTIGNETTI COMPANIES,12333,236.97,3.0,78.99,0.34,159.03,3,53.01,53.01,144929.24,77.94,32.89023927079377,1.0,1.490096208262592
4425,MARTIGNETTI COMPANIES,12465,28911.590000000375,2341.0,10159.799999999872,261.5400000000045,20401.919999999925,3312,6.16,6.16,144929.24,8509.67000000045,29.43342099137522,0.7068236714975845,1.417101429669388
4425,MARTIGNETTI COMPANIES,12539,1538.9000000000003,110.0,727.4800000000004,12.260000000000002,181.6,20,9.08,9.08,144929.24,1357.3000000000004,88.19936318149328,5.5,8.47411894273128
4425,MARTIGNETTI COMPANIES,13061,5451.710000000001,29.0,2067.8900000000003,3.2399999999999998,4542.12,36,126.17,126.17,144929.24,909.590000000001,16.684489820625103,0.8055555555555556,1.2002567083212248
4425,MARTIGNETTI COMPANIES,13062,5648.869999999999,113.0,1399.72,12.649999999999997,2566.41,77,33.33,33.33,144929.24,3082.459999999999,54.56772770483299,1.4675324675324675,2.2010785494133827
4425,MARTIGNETTI COMPANIES,13113,6960.889999999989,211.0,3266.0099999999925,23.469999999999985,6336.499999999997,290,21.85,21.85,144929.24,624.3899999999921,8.969973667160277,0.7275862068965517,1.098538625424129
4425,MARTIGNETTI COMPANIES,13154,13162.319999999889,968.0,7662.399999999917,107.56999999999988,8857.229999999981,1137,7.79,7.79,144929.24,4305.089999999907,32.70768375180017,0.851363236587511,1.4860537662451936
4425,MARTIGNETTI COMPANIES,13421,118.83,17.0,13.98,1.9100000000000001,54.48,12,4.54,4.54,144929.24,64.35,54.15299166877051,1.4166666666666667,2.1811674008810575
4425,MARTIGNETTI COMPANIES,13561,239.80000000000007,20.0,107.90999999999998,2.2300000000000004,185.76,24,7.74,7.74,144929.24,54.04000000000008,22.535446205171,0.8333333333333334,1.2909130060292855
4425,MARTIGNETTI COMPANIES,13941,1844.5900000000001,41.0,1259.72,4.5500000000000025,516.8,17,30.4,30.4,144929.24,1327.7900000000002,71.9829338769049,2.411764705882353,3.569253095975233
4425,MARTIGNETTI COMPANIES,13942,227.94,6.0,37.99,0.68,153.0,6,25.5,25.5,144929.24,74.94,32.877072913924714,1.0,1.4898039215686274
4425,MARTIGNETTI COMPANIES,14061,25001.90000000004,310.0,9743.79999999998,34.619999999999955,7999.55,155,51.61,51.61,144929.24,17002.350000000042,68.0042316783925,2.0,3.125413304498383
4425,MARTIGNETTI COMPANIES,14062,10449.989999999989,201.0,3639.2999999999934,22.42999999999999,7781.399999999997,220,35.37,35.37,144929.24,2668.589999999992,25.536770848584496,0.9136363636363637,1.3429447143187592
4425,MARTIGNETTI COMPANIES,14097,428.67,33.0,129.89999999999998,3.7000000000000006,410.4,48,8.55,8.55,144929.24,18.27000000000004,4.262019735460853,0.6875,1.0445175438596492
4425,MARTIGNETTI COMPANIES,14207,167.88,12.0,13.99,1.35,113.4,12,9.45,9.45,144929.24,54.47999999999999,32.45175125089349,1.0,1.4804232804232804
4425,MARTIGNETTI COMPANIES,14217,237.86,14.0,152.91,1.5500000000000003,22.36,2,11.18,11.18,144929.24,215.5,90.59951231817035,7.0,10.637745974955278
4425,MARTIGNETTI COMPANIES,14306,3195.319999999999,68.0,892.8100000000001,7.600000000000002,1399.86,63,22.22,22.22,144929.24,1795.459999999999,56.19030331860344,1.0793650793650793,2.282599688540282
4425,MARTIGNETTI COMPANIES,14364,5471.88,12.0,2735.9399999999996,1.34,3299.8900000000003,11,299.99,299.99,144929.24,2171.99,39.69367018282564,1.0909090909090908,1.6582007279030513
4425,MARTIGNETTI COMPANIES,14415,29019.68000000018,3632.0,7686.379999999848,406.9900000000045,19618.2,3633,5.4,5.4,144929.24,9401.480000000178,32.39691133741006,0.9997247453894853,1.479222354752229
4425,MARTIGNETTI COMPANIES,14416,36952.840000000375,2316.0,19100.020000000113,257.77000000000504,32324.799999999927,3632,8.9,8.9,144929.24,4628.040000000448,12.524179467668525,0.6376651982378855,1.1431730436073992
4425,MARTIGNETTI COMPANIES,14471,5117.09999999997,490.0,2897.1799999999835,54.44999999999992,3744.7300000000023,577,6.49,6.49,144929.24,1372.369999999968,26.81929217720928,0.8492201039861352,1.3664803603998064
4425,MARTIGNETTI COMPANIES,14538,5756.799999999975,320.0,4047.7499999999764,35.43999999999992,5552.200000000002,460,12.07,12.07,144929.24,204.59999999997308,3.554057809893934,0.6956521739130435,1.0368502575555587
4425,MARTIGNETTI COMPANIES,14638,577.6600000000001,34.0,339.80000000000007,3.7799999999999985,137.76,12,11.48,11.48,144929.24,439.9000000000001,76.152061766437,2.8333333333333335,4.193234610917538
4425,MARTIGNETTI COMPANIES,14681,389.99,1.0,389.99,0.22,259.99,1,259.99,259.99,144929.24,130.0,33.334188056104004,1.0,1.5000192315089043
